,price,address,price_address_concat,count_address,duplicate,county_1,manual_label
14389," €179,000.00 ","28 Aisling Dr, Ballyhaunis, Co. Mayo",,1,,Co. Mayo,
14390," €85,000.00 ","Site At Clontirm, Longford",,1,,Co. Longford,Co. Longford
14391," €495,000.00 ","RADHARC CLÃƒï¿½R MHÃƒâ€œIR, CLAREMOUNT, Oughterard, Co. Galway",,1,,Co. Galway,
14392," €35,000.00 ","Mullaghroe, Belmullet, Co. Mayo",,1,,Co. Mayo,
14394," €45,000.00 ","Residential Site Sold SPP, Cultrain, Westport, Co. Mayo",,1,,Co. Mayo,
14395," €75,000.00 ","Carrowmore, Knock, Co. Mayo","75000Carrowmore, Knock, Co. Mayo",3,1,Co. Mayo,
14396," €125,000.00 ","57 Gleann Eaden, Letterkenny, Co. Donegal",,1,,Co. Donegal,
14398," €70,000.00 ","Gortaway, Ramelton, Co. Donegal",,1,,Co. Donegal,
14399," €50,000.00 ","Mount Edward, Ballinfull, Co. Sligo",,1,,Co. Sligo,
14400," €675,000.00 ","Gurteen House, Gurteen, Bandon, Co. Cork",,1,,Co. Cork,
14401," €50,000.00 ","Ryelands, Manorcunningham, Co. Donegal",,1,,Co. Donegal,
14402," €32,500.00 ","C. 0.75 Acre Site at Raheen, Clara, Co. Offaly",,1,,Co. Offaly,
14403," €40,000.00 ","Mullaghavoreen, Ballymacormack, Longford Town, Co. Longford",,1,,Co. Longford,
14404," €85,000.00 ","Lydican Claregalway, Claregalway, Co. Galway",,1,,Co. Galway,
14405," €40,000.00 ","Ahascragh, Ahascragh, Co. Galway",,1,,Co. Galway,
14406," €99,000.00 ","Sliabh Bhui View, Main Street Carnew, Arklow, Co. Wicklow",,1,,Co. Wicklow,
14407," €1,300,000.00 ","Blind Harbour House, Reen, Union Hall, Co. Cork",,1,,Co. Cork,
14408," €85,000.00 ","77, Main Street, Mallow, Co. Cork",,1,,Co. Cork,
14409," €495,000.00 ","Grand View, Gortaclivor, Glen of Aherlow, Co. Tipperary",,1,,Co. Tipperary,
14410," €425,000.00 ","Cove Hill, Baltimore, Co. Cork",,1,,Co. Cork,
14411," €35,000.00 ","Roughpark, Ramelton, Co. Donegal",,1,,Co. Donegal,
14412," €75,000.00 ","Ballyvaloon, Grenagh, Co. Cork",,1,,Co. Cork,
14413," €250,000.00 ","Dun Breandain, Muirioch, Ballydavid, Co. Kerry",,1,,Co. Kerry,
14414," €90,000.00 ","Millers Lane, Monivea, Athenry, Co. Galway","90000Millers Lane, Monivea, Athenry, Co. Galway",2,1,Co. Galway,
14415," €180,000.00 ","No. 5 Upper Masseytown, Macroom, Co. Cork",,1,,Co. Cork,
14416," €80,000.00 ","7 The Paddocks, Bridge Road, Listowel, Co. Kerry",,1,,Co. Kerry,
14417," €25,000.00 ","Canbrack kiltimagh, co Mayo, Kiltimagh, Co. Mayo",,1,,Co. Mayo,
14418," €250,000.00 ","Ennisdrum House, Bangor Erris, Co. Mayo",,1,,Co. Mayo,
14419," €549,950.00 ","Clonlost House, Rochfortbridge, Co. Westmeath",,1,,Co. Westmeath,
14420," €75,000.00 ","19 Rampart View, Virginia, Co. Cavan",,1,,Co. Cavan,
14421," €35,000.00 ","Loch Achair, Dungloe, Co. Donegal",,1,,Co. Donegal,
14422," €55,000.00 ","Ardlaghas, Beaufort, Killarney, Co. Kerry",,1,,Co. Kerry,
14425," €40,000.00 ","Carrigaline, Rathmore, Co. Kerry",,1,,Co. Kerry,
14426," €30,000.00 ","Drominagore, Kanturk, Co. Cork",,1,,Co. Cork,
14427," €140,000.00 ","O'Brien Street, Kanturk, Co. Cork",,1,,Co. Cork,
14428," €35,000.00 ","Tang, Athlone, Co. Westmeath",,1,,Co. Westmeath,
14429," €115,000.00 ","Apartment 6, Chapel Square, Fermoy, Co. Cork",,1,,Co. Cork,
14431," €385,000.00 ","Ahavine, Ballymacoda, Co. Cork",,1,,Co. Cork,
14432," €75,000.00 ","Dunbrin Barrowhouse, Athy, Co. Kildare",,1,,Co. Kildare,
14433," €80,000.00 ","Chapletown, Valentia Island, Co. Kerry",,1,,Co. Kerry,
14434," €85,000.00 ","Ballintobeenig, Tralee, Co. Kerry",,1,,Co. Kerry,
14435," €885,000.00 ","Ballinclare Manor, Ballycanew, Gorey, Co. Wexford",,1,,Co. Wexford,
14436," €50,000.00 ","Lissanisky, Ballinrobe, Co. Mayo",,1,,Co. Mayo,
14437," €99,950.00 ","Linkardstown Cross, Tinryland, Tinryland, Co. Carlow",,1,,Co. Carlow,
14438," €295,000.00 ","Hillcrest House, Monreagh, Tubber, Co. Galway",,1,,Co. Galway,
14439," €35,000.00 ","Claggan, Portsalon, Co. Donegal",,1,,Co. Donegal,
14440," €155,000.00 ","12 Riverview, Kilkelly, Co. Mayo",,1,,Co. Mayo,
6769," €395,000.00 ","The Old Academy, Bogganfin, Athlone, Co. Roscommon","395000The Old Academy, Bogganfin, Athlone, Co. Roscommon",3,3,Co. Roscommon,
14446," €15,000.00 ","Menlough, Co. Galway",,1,,Co. Galway,
14449," €35,000.00 ","Creevagh, New Inn, Ballinasloe, Co. Galway",,1,,Co. Galway,
14450," €50,000.00 ","Church Road, Oldcastle, Co. Meath",,1,,Co. Meath,
14451," €225,000.00 ","Dunmahon, Glanworth, Co. Cork",,1,,Co. Cork,
14452," €80,000.00 ","Kilbride, Glenmore, Co. Kilkenny",,1,,Co. Kilkenny,
14454," €495,000.00 ","Ballyfree East Glenealy, Glenealy, Co. Wicklow",,1,,Co. Wicklow,
14455," €325,000.00 ","1 The Port, Inver, Co. Donegal",,1,,Co. Donegal,
14456," €110,000.00 ","Snipe Hill, Ardee, Co. Louth",,1,,Co. Louth,
14457," €60,000.00 ","Knockadoon, Ballymacoda, Co. Cork","60000Knockadoon, Ballymacoda, Co. Cork",2,1,Co. Cork,
14458," €168,000.00 ","6 Srahanarry Estate, Bangor Erris, Ballina, Co. Mayo",,1,,Co. Mayo,
14459," €220,000.00 ","Ballyhogue Stores and Residence, Ballyhogue, Enniscorthy, Co. Wexford",,1,,Co. Wexford,
14461," €77,500.00 ","Back, Moone, Co. Kildare",,1,,Co. Kildare,
14462," €75,000.00 ","Clohamon, Bunclody, Enniscorthy, Co. Wexford",,1,,Co. Wexford,
14463," €25,000.00 ","Knockastoller, Bunbeg, Co. Donegal",,1,,Co. Donegal,
14464," €30,000.00 ","Burtonport, Burtonport, Co. Donegal",,1,,Co. Donegal,
14467," €75,000.00 ","Pallaskenry, Pallaskenry, Co. Limerick",,1,,Co. Limerick,
14468," €245,000.00 ","Ballybeg, Clerihan, Clonmel, Co. Tipperary",,1,,Co. Tipperary,
14469," €85,000.00 ","Site at Main Street, Ballybunion, Co. Kerry",,1,,Co. Kerry,
14470," €295,000.00 ","Maple Drive, Boyle, Co. Roscommon",,1,,Co. Roscommon,
14471," €50,000.00 ","Coolarne, Turloughmore, Co. Galway",,1,,Co. Galway,
14472," €50,000.00 ","Killeeneen, Kilcolgan, Co. Galway",,1,,Co. Galway,
14473," €160,000.00 ","Kiltubrid, Emyvale, Co. Monaghan",,1,,Co. Monaghan,
14474," €200,000.00 ","Furrymoyle West, Barna, Co. Galway",,1,,Co. Galway,
14475," €265,000.00 ","Rocky Valley Drive, Kilmacanogue, Co. Wicklow",,1,,Co. Wicklow,
14476," €124,950.00 ","Cloyne, Midleton, Co. Cork",,1,,Co. Cork,
14477," €180,000.00 ","41 An Clarin, Athenry, Co. Galway",,1,,Co. Galway,
14478," €75,000.00 ","Inchiquin Park, Corofin, Co. Clare",,1,,Co. Clare,
14479," €190,000.00 ","Green Rushes, Trusk Road, Ballybofey, Co. Donegal",,1,,Co. Donegal,
14480," €550,000.00 ","Townsville, Pearse Square, Youghal, Co. Cork",,1,,Co. Cork,
14481," €220,000.00 ","East End, Inishbofin Island, Co. Galway",,1,,Co. Galway,
14482," €200,000.00 ","St. Fintan's Road, Watergate Street, Bandon, Co. Cork",,1,,Co. Cork,
14483," €350,000.00 ","Rosemount Lane, Letterkenny, Co. Donegal",,1,,Co. Donegal,
14484," €365,000.00 ","Coolbeha, Listowel, Co. Kerry",,1,,Co. Kerry,
14485," €49,000.00 ","Kilconlea Upper, Abbeyfeale, Co. Limerick","49000Kilconlea Upper, Abbeyfeale, Co. Limerick",2,1,Co. Limerick,
14486," €50,000.00 ","Tully, Kilmore, Co. Roscommon",,1,,Co. Roscommon,
14487," €89,000.00 ","Knockreagh, Gneeveguilla, Killarney, Co. Kerry",,1,,Co. Kerry,
14488," €100,000.00 ","Ardagh, Causeway, Co. Kerry",,1,,Co. Kerry,
14491," €50,000.00 ","Tooreenamult, Gneeveguilla, Killarney, Co. Kerry",,1,,Co. Kerry,
14492," €45,000.00 ","Shanid Lower, Shanagolden, Co. Limerick",,1,,Co. Limerick,
14493," €250,000.00 ","Ballinlovane, Ballyduff, Co. Waterford",,1,,Co. Waterford,
14495," €40,000.00 ","Rathmore, Carbury, Co. Kildare",,1,,Co. Kildare,
14496," €50,000.00 ","Clooshgereen, Oughterard, Co. Galway",,1,,Co. Galway,
14497," €119,000.00 ","13 Diamond Court, Castlefin, Co. Donegal",,1,,Co. Donegal,
14499," €40,000.00 ","The Belfry , Abbeycarton , Longford, Longford Town, Co. Longford",,1,,Co. Longford,
14501," €95,000.00 ","Ballinamorogue, Islandeady, Castlebar, Co. Mayo",,1,,Co. Mayo,
14502," €60,000.00 ","Castle Ellen, Athenry, Co. Galway",,1,,Co. Galway,
14503," €40,000.00 ","Clogherbeg, Claremorris, Co. Mayo",,1,,Co. Mayo,
14504," €75,000.00 ","Ardmore, Kilkieran, Co. Galway",,1,,Co. Galway,
14505," €45,000.00 ","Ballinarouga, Ballingarry, Co. Limerick",,1,,Co. Limerick,
14507," €99,500.00 ","Main Street, Headford, Co. Galway","99500Main Street, Headford, Co. Galway",2,1,Co. Galway,
14508," €425,000.00 ","Quay Street, Donegal Town, Co. Donegal",,1,,Co. Donegal,
14510," 465,859 ","32 The Woodlands, Warrenpoint, Co. Down",,1,,Co. Down,
14511," €40,000.00 ","Site no 12 at Deerpark, Cashel, Co. Tipperary",,1,,Co. Tipperary,
14512," €45,000.00 ","Meenmore, Dungloe, Co. Donegal","45000Meenmore, Dungloe, Co. Donegal",7,1,Co. Donegal,
14513," €2,650,000.00 ","Lairakeen House, Eyrecourt, Co. Galway",,1,,Co. Galway,
14515," €115,000.00 ","19 York Street, Castleblayney, Co. Monaghan",,1,,Co. Monaghan,
14516," €350,000.00 ","Curra, Belgooly, Co. Cork",,1,,Co. Cork,
14517," €275,000.00 ","Mohera, Anacarthy, Cashel, Tipperary Town, Co. Tipperary",,1,,Co. Tipperary,
14518," €100,000.00 ","Kilroe East, Spiddal, Co. Galway",,1,,Co. Galway,
14519," €150,000.00 ","Circa 1 Acre Site, Barnamire, Enniskerry, Co. Wicklow",,1,,Co. Wicklow,
14520," €12,500,000.00 ","Bushey Park, Enniskerry, Co. Wicklow",,1,,Co. Wicklow,
14521," €1,500,000.00 ","Valle Pacis House, Newtownmountkennedy, Co. Wicklow",,1,,Co. Wicklow,
14522," €230,000.00 ","Gurteenroe, New Street, 42 Gurteenroe, New Street, Macroom, Co. Cork",,1,,Co. Cork,
14524," €140,000.00 ","18 O'Mahoney Avenue, Bandon, Co. Cork",,1,,Co. Cork,
14525," €60,000.00 ","Site at Egmont Woods, Kanturk, Co. Cork",,1,,Co. Cork,
14526," €41,000.00 ","Park, Ballyhahill, Co. Limerick",,1,,Co. Limerick,
14528," €175,000.00 ","Drumbannon, Bailieborough, Co. Cavan",,1,,Co. Cavan,
14529," €360,000.00 ","Ardclooney View, Clonfadda, Killaloe, Co. Clare",,1,,Co. Clare,
14531," €695,000.00 ","Ballyduff, Ennis, Co. Clare",,1,,Co. Clare,
14532," €1,100,000.00 ","The End of the Road, Colla West, Schull, Co. Cork",,1,,Co. Cork,
14533," €42,000.00 ","Boyoughter, Doochary, Co. Donegal",,1,,Co. Donegal,
14535," €19,000.00 ","Drumnacart, Annagry, Co. Donegal",,1,,Co. Donegal,
14536," €65,000.00 ","Site At Ballygalane, Lismore, Co. Waterford",,1,,Co. Waterford,
14537," €29,500.00 ","Kilcar, Brideswell, Co. Roscommon",,1,,Co. Roscommon,
9640," €395,000.00 ","The Old Academy, Bogganfin, Athlone, Co. Roscommon","395000The Old Academy, Bogganfin, Athlone, Co. Roscommon",3,3,Co. Roscommon,
14540," €105,000.00 ","Main Street, Castlerea, Co. Roscommon","105000Main Street, Castlerea, Co. Roscommon",7,1,Co. Roscommon,
14541," €595,000.00 ","4 Tayleurs Point, Rush, Co. Dublin",,1,,Co. Dublin,
14542," €350,000.00 ","Moore's Island, Clonmel, Co. Tipperary",,1,,Co. Tipperary,
14545," €39,000.00 ","Roughan, Lifford, Co. Donegal",,1,,Co. Donegal,
14546," €35,000.00 ","Lisminton, Ballintra, Co. Donegal",,1,,Co. Donegal,
14547," €35,000.00 ","Cloonkedagh Road, Kiltimagh, Co Mayo, Kiltimagh, Co. Mayo",,1,,Co. Mayo,
14550," €245,000.00 ","11 Meadow Court, The Beeches, Boherbue, Co. Cork",,1,,Co. Cork,
14553," €395,000.00 ","DAWNHURST, Dawnhurst, Sligo, Co. Sligo",,1,,Co. Sligo,
14554," €59,950.00 ","Abbeyshrule Village, Abbeyshrule, Co. Longford",,1,,Co. Longford,
14555," €50,000.00 ","Tulla Road, Kilkishen, Co. Clare",,1,,Co. Clare,
14556," €127,000.00 ","Ballynagun, Creegh, Co. Clare",,1,,Co. Clare,
14557," €365,000.00 ","6 Woodview, Churchtown, Co. Cork",,1,,Co. Cork,
14558," €365,000.00 ","6 Woodview, Churchtown, Mallow, Co. Cork",,1,,Co. Cork,
14561," €90,000.00 ","Site At Boscabell, Dualla Road, Cashel, Co. Tipperary",,1,,Co. Tipperary,
14562," €45,000.00 ","Tallagh, Belmullet, Co. Mayo","45000Tallagh, Belmullet, Co. Mayo",2,1,Co. Mayo,
14565," €499,000.00 ","Carrowkeel Murrisk, Westport, Co. Mayo",,1,,Co. Mayo,
14566," €98,000.00 ","Bunaninver, Derrybeg, Co. Donegal",,1,,Co. Donegal,
14567," €70,000.00 ","Clogher, Turlough, Co. Mayo",,1,,Co. Mayo,
14568," €85,000.00 ","Skenakilla, Castletownroche, Mallow, Co. Cork",,1,,Co. Cork,
14569," €159,000.00 ","Kilconny, Belturbet, Co. Cavan",,1,,Co. Cavan,
2239," €100,000.00 ","The Presbytery, Cloonacarrow, Frenchpark, Co. Roscommon","100000The Presbytery, Cloonacarrow, Frenchpark, Co. Roscommon",2,2,Co. Roscommon,
14571," €300,000.00 ","3, 4 & 5 Barnett Street, Athlone, Co. Westmeath",,1,,Co. Westmeath,
2240," €100,000.00 ","The Presbytery, Cloonacarrow, Frenchpark, Co. Roscommon","100000The Presbytery, Cloonacarrow, Frenchpark, Co. Roscommon",2,2,Co. Roscommon,
14573," €50,000.00 ","Enagh, Lisduff, Virginia, Co. Cavan",,1,,Co. Cavan,
14574," €495,000.00 ","Knockakilleen, Kinvara, Co. Galway",,1,,Co. Galway,
14575," €80,000.00 ","Dromod Beg, Dromod, Co. Leitrim",,1,,Co. Leitrim,
14577," €49,000.00 ","Middletown Valley, Ballinatray Upper, Ardamine, Co. Wexford",,1,,Co. Wexford,
14578," €80,000.00 ","Grangebeg, Lislevane, Bandon, Co. Cork",,1,,Co. Cork,
14580," €45,000.00 ","Gortarush, Attymon, Athenry, Co. Galway",,1,,Co. Galway,
14581," €150,000.00 ","c.1 Acre Site, Dunran Hill, Ashford, Co. Wicklow",,1,,Co. Wicklow,
14582," €35,000.00 ","Craigs Road, Raphoe, Co. Donegal",,1,,Co. Donegal,
14583," €2,495,000.00 ","6 Homeleigh, Porterstown, Castleknock, Dublin 15",,1,,Co. Dublin,
14584," €225,000.00 ","1 Ballyheigue Castle, Ballyheigue, Co. Kerry",,1,,Co. Kerry,
14585," €65,000.00 ","Alderwood Road, Tralee, Co. Kerry",,1,,Co. Kerry,
14586," €30,000.00 ","CLOONKEELY  CLARAN, Headford, Co. Galway",,1,,Co. Galway,
14588," €85,000.00 ","Cottage Rd, Breaffy, Castlebar, Co. Mayo",,1,,Co. Mayo,
14589," €995,000.00 ","Castlecove House, Castlelands, Kinsale, Co. Cork",,1,,Co. Cork,
14590," €30,000.00 ","Killacorraun, Castlehill, Ballina, Co. Mayo",,1,,Co. Mayo,
14591," €65,000.00 ","Bonniconlon West, Ballina, Co. Mayo",,1,,Co. Mayo,
14592," €35,000.00 ","Srahnaplaia, Glenamoy, Ballina, Co. Mayo",,1,,Co. Mayo,
14593," €35,000.00 ","Isserkelly South, Kilchreest, Loughrea, Co. Galway",,1,,Co. Galway,
14594," €30,000.00 ","Adamstown, Castletown-Geoghegan, Co. Westmeath",,1,,Co. Westmeath,
14595," €177,500.00 ","17 Rockwood, Cashel, Co. Tipperary",,1,,Co. Tipperary,
14596," €50,000.00 ","Ballynacarriga Sheeaune, Westport, Co. Mayo",,1,,Co. Mayo,
14597," €55,000.00 ","Lanmore, Westport, Co. Mayo",,1,,Co. Mayo,
14598," €100,000.00 ","Derryheeagh, Louisburgh, Co. Mayo",,1,,Co. Mayo,
14599," €30,000.00 ","Ballyhaunis Road, Knock, Co. Mayo","30000Ballyhaunis Road, Knock, Co. Mayo",2,1,Co. Mayo,
14600," €85,000.00 ","Fotish, Crossmolina, Co. Mayo",,1,,Co. Mayo,
14601," €209,950.00 ","Marine Gate, Cobh, Co. Cork",,1,,Co. Cork,
14602," €190,000.00 ","41 Trimleston, Balbriggan, Co. Dublin",,1,,Co. Dublin,
14603," €28,000.00 ","Altbeagh, Stradone, Co. Cavan",,1,,Co. Cavan,
14604," €40,000.00 ","Lios Daragh (SITE 2), Newbliss, Co. Monaghan",,1,,Co. Monaghan,
14605," €45,000.00 ","Lios Daragh (SITE 1), Newbliss, Co. Monaghan",,1,,Co. Monaghan,
14606," €65,000.00 ","Liscromwell, Castlebar, Co. Mayo",,1,,Co. Mayo,
14607," €250,000.00 ","25 Millbank, The Links, Portmarnock, Co. Dublin",,1,,Co. Dublin,
14608," €75,000.00 ","Pontoon Rd, Castlebar, Co. Mayo",,1,,Co. Mayo,
14610," €290,000.00 ","Inish Turbot Island, Fahy, Clifden, Clifden, Co. Galway",,1,,Co. Galway,
14611," €200,000.00 ","Prospect Lower, Newtownmountkennedy, Co. Wicklow",,1,,Co. Wicklow,
14613," €60,000.00 ","0.75 acre site, Vicarstown, Co. Laois",,1,,Co. Laois,
14614," €140,000.00 ","63 Connolly Street, Fermoy, Co. Cork",,1,,Co. Cork,
14615," €360,000.00 ","Mullenaglemig, Dingle, Co. Kerry","360000Mullenaglemig, Dingle, Co. Kerry",4,1,Co. Kerry,
14616," €85,000.00 ","SITE at Knockdoemore, Claregalway, Co. Galway",,1,,Co. Galway,
14618," €18,000.00 ","Knockariderra, Knightsmountain, Knocknagoshel, Co. Kerry",,1,,Co. Kerry,
14620," €95,000.00 ","Moydrum Castle Estate, Athlone, Co. Westmeath",,1,,Co. Westmeath,
14622," €265,000.00 ","""Wild Cherry Cottage"", Farnes, Castlemaine, Co. Kerry",,1,,Co. Kerry,
14623," €40,000.00 ","Tillaughna, Causeway, Co. Kerry",,1,,Co. Kerry,
14624," €30,000.00 ","Knockatee, Ballyhaise, Co. Cavan","30000Knockatee, Ballyhaise, Co. Cavan",2,1,Co. Cavan,
14625," €30,000.00 ","Oakwood Lane, Ballyhaise, Co. Cavan",,1,,Co. Cavan,
14627," €32,500.00 ","Frenchbrook, Kilmaine, Co. Mayo",,1,,Co. Mayo,
13696," €35,000.00 ","Tiergormley, Belturbet, Co. Cavan","35000Tiergormley, Belturbet, Co. Cavan",2,2,Co. Cavan,
14629," €250,000.00 ","Mountoven, Camp, Co. Kerry",,1,,Co. Kerry,
14630," €75,000.00 ","Ashville, Collon, Co. Louth",,1,,Co. Louth,
14631," €150,000.00 ","Connelly ST, Fermoy, Fermoy, Co. Cork",,1,,Co. Cork,
14633," €100,000.00 ","Ballymorris, Cratloe, Co. Clare",,1,,Co. Clare,
14635," €80,000.00 ","Developement Opportunity, Flemingstown, Mitchelstown, Co. Cork",,1,,Co. Cork,
14637," €50,000.00 ","Cloughleafin, Mitchelstown, Co. Cork",,1,,Co. Cork,
14638," €35,000.00 ","Curraghvoe, Mitchelstown, Co. Cork",,1,,Co. Cork,
14639," €40,000.00 ","Garrymore, Ballymacward, Ballinasloe, Co. Galway","40000Garrymore, Ballymacward, Ballinasloe, Co. Galway",2,1,Co. Galway,
13697," €35,000.00 ","Tiergormley, Belturbet, Co. Cavan","35000Tiergormley, Belturbet, Co. Cavan",2,2,Co. Cavan,
14641," €30,000.00 ","Battlefield, Ballymote, Co. Sligo",,1,,Co. Sligo,
14642," €995,000.00 ","Corthna Lodage Country House, Corthna, Schull, Co. Cork",,1,,Co. Cork,
14643," €85,000.00 ","Carrowkeel More, Crusheen, Ennis, Co. Clare",,1,,Co. Clare,
14644," €235,000.00 ","Blackrock Road Bantry, Bantry, Co. Cork",,1,,Co. Cork,
14645," €180,000.00 ","Corshamsogue, Drumshanbo, Co. Leitrim",,1,,Co. Leitrim,
14646," €39,000.00 ","Moynsha, Abbeyfeale, Co. Limerick","39000Moynsha, Abbeyfeale, Co. Limerick",4,1,Co. Limerick,
14647," €49,000.00 ","The Rock, Munterneese, Mountcharles, Co. Donegal",,1,,Co. Donegal,
14648," 267,903 ","Gate Lodge, Lough Erne Resort, Enniskillen, Co. Fermanagh",,1,,Co. Fermanagh,
14649," €45,000.00 ","Glen Road, Loughanure, Co. Donegal","45000Glen Road, Loughanure, Co. Donegal",2,1,Co. Donegal,
14650," €38,000.00 ","Rooskey, Convoy, Co. Donegal",,1,,Co. Donegal,
14652," €150,000.00 ","Glebe Street/Convent Road, Ballinrobe, Co. Mayo",,1,,Co. Mayo,
14653," €29,000.00 ","Kilbeg, Claremorris, Co. Mayo","29000Kilbeg, Claremorris, Co. Mayo",2,1,Co. Mayo,
14654," €215,000.00 ","The Stables Glenogue, Coolgreany, Co. Wexford",,1,,Co. Wexford,
14655," €198,000.00 ","Main Street, Killenaule, Co. Tipperary",,1,,Co. Tipperary,
14658," €245,000.00 ","Potential c. 11% Return on 4 x Apartments - Lower Main Street, Moate, Co. Westmeath",,1,,Co. Westmeath,
14659," €335,000.00 ","Ballivor House, Ballylawn, Manorcunningham, Co. Donegal",,1,,Co. Donegal,
14660," €40,000.00 ","Lismacanican, Mountnugent, Co. Cavan",,1,,Co. Cavan,
14661," €50,000.00 ","Belkelly Site, Ogonnelloe, Scarriff, Co. Clare",,1,,Co. Clare,
14663," €38,000.00 ","Ballydevitt Beg, Donegal Town, Co. Donegal",,1,,Co. Donegal,
14664," €40,000.00 ","Killyverry, Newtown Cunningham, Co. Donegal",,1,,Co. Donegal,
14665," €80,000.00 ","Kilcolman, Enniskeane, Co. Cork",,1,,Co. Cork,
14666," €350,000.00 ","The Shannon House Main Street, Foynes, Co. Limerick",,1,,Co. Limerick,
14667," €100,000.00 ","Boscabell, Dualla Road, Cashel, Co. Tipperary",,1,,Co. Tipperary,
14668," €100,000.00 ","Millennium House, Moneygall, Co. Offaly",,1,,Co. Offaly,
14669," €50,000.00 ","Fahy Hill, Rhode, Co. Offaly","50000Fahy Hill, Rhode, Co. Offaly",2,1,Co. Offaly,
14671," €60,000.00 ","Kingsland South, Athenry, Co. Galway",,1,,Co. Galway,
14673," €2,950,000.00 ","Rockville House, 1A Ailesbury Road, Ballsbridge, Dublin 4",,1,,Co. Dublin,
14674," €60,000.00 ","Clogher, Shanballymore, Co. Cork",,1,,Co. Cork,
14675," €159,000.00 ","Rathbaun, Farmhill, Killala, Co. Mayo",,1,,Co. Mayo,
14676," €60,000.00 ","Rathnee, Ballyclough, Mallow, Co. Cork",,1,,Co. Cork,
14677," €70,000.00 ","Cromane Upper, Killorglin, Co. Kerry",,1,,Co. Kerry,
14678," €45,000.00 ","Ballyfauskeen, Ballylanders, Co. Limerick",,1,,Co. Limerick,
14679," €200,000.00 ","Gortnalickey, Ringarogy, Baltimore, Co. Cork",,1,,Co. Cork,
14681," €98,000.00 ","Mountievers, Sixmilebridge, Co. Clare",,1,,Co. Clare,
14682," €85,000.00 ","Tullycommins, Snugboro, Castlebar, Co. Mayo",,1,,Co. Mayo,
14683," €950,000.00 ","Rockfield Stud Farm, Firies, Killarney, Co. Kerry",,1,,Co. Kerry,
14684," €55,000.00 ","Ardlahas, Beaufort, Killarney, Co. Kerry",,1,,Co. Kerry,
14685," €50,000.00 ","Baunskea, Thomastown, Co. Kilkenny",,1,,Co. Kilkenny,
14687," €75,000.00 ","Creewood, Slane, Co. Meath","75000Creewood, Slane, Co. Meath",3,1,Co. Meath,
14688," €45,000.00 ","Treanmore. (Site), Mohill, Co. Leitrim",,1,,Co. Leitrim,
14689," €100,000.00 ","River Street, Killenaule, Co. Tipperary",,1,,Co. Tipperary,
14690," €400,000.00 ","Rosbrin, Schull, Co. Cork",,1,,Co. Cork,
14692," €150,000.00 ","Athnid, Thurles, Co. Tipperary","150000Athnid, Thurles, Co. Tipperary",2,1,Co. Tipperary,
14693," €32,500.00 ","Drumberg, Ballinalee, Co. Longford",,1,,Co. Longford,
14694," €350,000.00 ","8 Forest Road, Swords, Co. Dublin",,1,,Co. Dublin,
14695," €270,000.00 ","Tallagh Lower, Belmullet, Co. Mayo",,1,,Co. Mayo,
14697," €30,000.00 ","Derrynagrane, Newtowncashel, Co. Longford",,1,,Co. Longford,
14698," €100,000.00 ","8A Sunnyside, Milltown Road, Kilkee, Co. Clare",,1,,Co. Clare,
14702," €42,000.00 ","Galdonagh, Manorcunningham, Co. Donegal",,1,,Co. Donegal,
