,price,address
11981,"€410,000 ","43 Saint Columba's Road, Walkinstown, Walkinstown, Dublin 12"
11982,"€380,000 ","2 Avondale Court, Vevay Road, Bray, Co. Wicklow"
11983,"€18,000 ","Ballynew, Claremorris, Co. Mayo"
11984,"€400,000 ","3 Leinster Crescent, Old Dublin Road, Carlow Town, Co. Carlow"
11985,"€349,950 ","Rathbawn Road, Castlebar, Co. Mayo"
11986,Price on Application ,"Rooska, Bantry, Co. Cork"
11987,"€25,000 ","Tullyvinney, Raphoe, Co. Donegal"
11988,"€1,400,000 ","Brumana, Rushbrooke, Cobh, Co. Cork"
11989,"€350,000 ","Ballinruan, Ennis, Co. Clare"
11990,"€450,000 ","219 Tyreconnell Road, Inchicore, Dublin 8"
11991,"€550,000 ","The Glebe, Tay Road, Cobh, Co. Cork"
11992,"€1,000,000 ","The Old Rectory, Coolgreany Road, Lamberton, Arklow, Co. Wicklow"
11993,"€35,000 ","Cooldorragha, Portumna, Co. Galway"
11994,"€40,000 ","Site for Sale, New Inn, Co. Galway"
11995,"€65,000 ","Rathcormac, Rathcormac, Co. Sligo"
11996,"€80,000 ","Grange West, Knocknahur, Ransboro, Co. Sligo"
11997,"€360,000 ","Tuskar, 11 Laburnum Lawn, Model Farm Road, Co. Cork"
11998,"€285,000 ","56 Glantann, Castletroy, Co. Limerick"
11999,Price on Application ,"Carrownlough, Irishtown, Irishtown, Co. Mayo"
12000,Price on Application ,"Mian Lominiol, 14 Hollymount Estate, Off Blarney Road, Shanakiel, Co. Cork"
12001,"€265,000 ","Apartment 73, Finnegan House, Viking Harbour Apartments, Dublin 8"
12002,"£199,950 (€232,901) ","62 Kilbroney Road, Rostrevor, Co. Down"
12003,"€145,000 ","Rock House, 5 Rock Villas, Co. Cork"
12004,"€182,000 ","Glenshesk, Templeglantine, Co. Limerick"
12005,"€400,000 ","Finlay House, Dublin Street, Monasterevin, Co. Kildare"
12006,"€295,000 ","18 O'Connell Avenue, Turners Cross, Turners Cross, Co. Cork"
12007,"€525,000 ","Coolawinnia, Ashford, Co. Wicklow"
12008,"€330,000 ","Mountain View House, Reen, Killorglin, Co. Kerry"
12009,"AMV: €65,000 ","Grange Road, Kilmallock, Co. Limerick"
12010,"€285,000 ","Dungimmon, Mountnugent, Cavan, Co. Cavan"
12011,"€350,000 ","Ards Park Manor, Ards, Portnablagh, Portnablagh, Co. Donegal"
12012,"€375,000 ","Ballyheerin, Kindrum, Co. Donegal, Ballyheerin, Co. Donegal"
12013,"€38,000 ","Knockfola, Brinlack, Co. Donegal"
12014,"€1,850,000 ","Residence 23 InterContinental Hotel, Ballsbridge, Dublin 4"
12015,"€265,000 ","538 The Heron, Jacob Island, Blackrock, Co. Cork"
12016,"€149,500 ","Main Street, Carrick, Co. Donegal"
12017,"€135,000 ","Apartment 14, Riverside Apartments, Ardee, Co. Louth"
12018,"€375,000 ","'John Quirke' Jeweller & Watchmaker, 14 Castle St, Cahir, Co. Tipperary"
12019,"€165,000 ","Meetinghouse Street, Stranorlar, Co. Donegal"
12020,"€175,000 ","Ballycarnahan, Caherdaniel, Co. Kerry"
12021,"€460,000 ","TRU-CARE DRY CLEANERS, 3 High Street, Tralee, Co. Kerry"
12022,"€60,000 ","Site For Sale*, Templetown, Carlingford, Co. Louth"
12023,"€334,950 ","68 Harolds Cross Cottages, Harold's Cross, Dublin 6"
12024,"€195,000 ","Crossdrum Lower, Oldcastle, Co. Meath"
12025,"€900,000 ","134 Morehampton Road, Donnybrook, Dublin 4"
12026,"€228,000 ","Glin Demesne, Glin, Co. Limerick"
12027,"€415,000 ","6 Maryville, Southern Road, Co. Cork"
12028,"€195,000 ","3 Shannon Ville, Dowra, Co. Cavan"
12029,"€189,000 ","21 Saint Patricks Avenue, Castlebar, Co. Mayo"
12030,"€29,000 ","Tullynahoo, Midfield, Swinford, Co. Mayo"
12031,"€125,000 ","Trevet, Dunshaughlin, Co. Meath"
12032,"€65,000 ","Sooreeney, Sixmilebridge, Co. Clare"
12033,"€100,000 ","2 New Catherine Street, Youghal, Co. Cork"
12034,"€95,000 ","322 Parklands, Ivy Terrace, Tralee, Co. Kerry"
12035,"€75,000 ","Clonmore, Ardmayle, Cashel, Co. Tipperary"
12036,"€299,000 ","14 Killane Road, East Wall, Dublin 3"
12037,"€275,000 ","The Market House, Market Street, Thomastown, Co. Kilkenny"
12038,"€180,000 ","Glenbower House, Cloverhill, Ballaghaderreen, Co. Roscommon"
12039,"€995,000 ","Corthna Lodge, Corthna, Schull, Co. Cork"
12040,Price on Application ,"Grillagh, Moydow, Co. Longford"
12041,Price on Application ,"Mullaghanney, Raphoe, Co. Donegal"
12042,"€135,000 ","30 Tower Hill, Ballymote, Co. Sligo"
12043,"€55,000 ","Corgary, Ballybofey, Co. Donegal"
12044,"€40,000 ","Barrack, New Mills, Letterkenny, Co. Donegal"
12045,Price on Application ,"Laught, Castlefin, Co. Donegal"
12046,"€198,000 ","Gortnamuck, Castlefin, Carrickfinn, Co. Donegal"
12047,"€60,000 ","Kilkelly Town, Kilkelly, Co. Mayo"
12048,"€280,000 ","Balleelaghan, Malin, Co. Donegal"
12049,"€750,000 ","The Hermitage, Grantstown, Co. Waterford"
12050,"€125,000 ","Dangananella East, Cooraclare, Cooraclare, Co. Clare"
12051,"€69,000 ","Hawthorn Cottage, Dromtrasna Collins, Abbeyfeale, Co. Limerick"
12052,"€65,000 ","Dromard, Rathkeale, Co. Limerick"
12053,"€29,000 ","Lisdrumneill, Fairymount, Castlerea, Co. Roscommon"
12054,"€48,000 ","James Street, Kiltimagh, Co. Mayo"
12055,"€275,000 ","20 Bridgetown Close, Castlemartyr, Co. Cork"
12056,"€55,000 ","Oory, Taugheen, Claremorris, Co. Mayo"
12057,"€250,000 ","Castleblaugh, Newtown Cunningham, Co. Donegal"
12058,"€299,000 ","Claggan, Dunfanaghy, Co. Donegal"
12059,"€120,000 ","Portroyal, Partry, Co. Mayo"
12060,"€100,000 ","Horath, Carlanstown, Kells, Co. Meath"
12061,"€65,000 ","Lackandarra, Colligan, Dungarvan, Co. Waterford"
12062,"€320,000 ","117 Uam Var Drive, Bishopstown, Co. Cork"
12063,"€240,000 ","Culmona, Montevideo Road, Roscrea, Co. Tipperary"
12064,"€100,000 ","Clounreask, Askeaton, Co. Limerick"
12065,"€70,000 ","Firmount, Donoughmore, Co. Cork"
12066,"€195,000 ","17 Kilnamanagh Court, Clonoulty, Co. Tipperary"
12067,"€105,000 ","2 Cois Farraige, Castletownbere, Co. Cork"
12068,Price on Application ,"Magheracar, West End, Bundoran, Co. Donegal"
12069,"€110,000 ","Brownstown, Monasterboice, Co. Louth"
12070,"€220,000 ","20 Cúl Na Gréine, Drimoleague, Co. Cork"
12071,"€75,000 ","Blue Bell Cottage, Dungarvan, Co. Kilkenny"
12072,"€75,000 ","Snowdrop Cottage, Dungarvan, Co. Kilkenny"
12073,"€2,200,000 ","21 Ailesbury Drive, Donnybrook, Donnybrook, Dublin 4"
12074,"€95,000 ","26 Racecourse Road, Oakpark, Tralee, Co. Kerry"
12075,"€175,000 ","35 Boyne Meadow, Slane Road, Drogheda, Co. Louth"
12076,"€360,000 ","Maryville, 48 Rossa Avenue, Bishopstown, Co. Cork"
12077,"€740,000 ","1 Eden Drive, Priory Road, Delgany, Co. Wicklow"
12078,"€450,000 ","42 Willington Park, Templeogue, Templeogue, Dublin 6W"
12079,"£92,500 (€107,743) ","Sperrin View Cottages, Pomeroy, Co. Tyrone"
12080,"€245,000 ","Parkers Hill, Walsh Island, Co. Offaly"
12081,"€235,000 ","28 Priory Square, Saint Raphael's Manor, Celbridge, Co. Kildare"
12082,"€249,950 ","ARD MHUIRE, Ard Mhuire, Derrybeg, Co. Donegal"
12083,"€325,000 ","Anfield Manor, Upper Ballycasheen, Killarney, Co. Kerry"
12084,"€225,000 ","The Welcome, Percival Street, Kanturk, Co. Cork"
12085,"€125,000 ","Ardmanagh, Schull, Co. Cork"
12086,"€40,000 ","Portrunny, Portrunny, Co. Roscommon"
12087,"€50,000 ","Portrunny, Portrunny, Co. Roscommon"
12088,"€125,000 ","22 Cois Na Habhann, Bonniconlon, Co. Mayo"
12089,"€125,000 ","12 Cottage Gardens, Station Road, Ennis, Co. Clare"
12090,"€185,000 ","9 Richmond Park, Bray, Co. Wicklow"
12091,"€110,000 ","Trim Road, Navan, Trim, Co. Meath"
12092,"€250,000 ","Apartment 120, The Oval, Cabinteely, Dublin 18"
12093,"€165,000 ","No 46 Glencarra, Knock, Co. Mayo"
12094,"€329,000 ","Rock View, Pearse Road, Sligo, Co. Sligo"
12095,"€285,000 ","Apartment 6, The Bookend Apartments, Temple Bar, Dublin 2"
12096,"€1,200,000 ","36 St Lawrence Road, Clontarf, Dublin 3"
12097,"€495,000 ","Killedmond, Borris, Co. Carlow"
12098,"€200,000 ","Strand Street, Kanturk, Co. Cork"
12099,"€50,000 ","CONNAUGHT PROPERTY, Kilkelly, Co. Mayo"
12100,"€225,000 ","23 knights park, Castlebar, Co. Mayo"
12101,"€750,000 ","Ballyhoura, Charleville, Co. Cork"
12102,Price on Application ,"Hundredacres East, Caherconlish, Co. Limerick"
12103,"€145,000 ","Bishop Street, Tuam, Co. Galway"
12104,"€350,000 ","Hemmingway House, Ardee Road, Dundalk, Co. Louth"
12105,"€280,000 ","Long Island, Schull, Co. Cork"
12106,Price on Application ,"339 Ballinree, Fortal, Birr, Co. Offaly"
12107,"€1,475,000 ","Knocknagin House, Coney Hill, Balbriggan, Co. Dublin"
12108,"€750,000 ","Ballyhoura, Buttevant, Co. Cork"
12109,"€340,000 ","Tupelo, Knocknaskibbole, Castlebar, Co. Mayo"
12110,"€750,000 ","Ballyhoura, Buttevant, Co. Cork"
12111,Price on Application ,"null, Killucan, Co. Westmeath"
12112,Price on Application ,"Site No 6, Lough Ernie Park, Inchycullane, kilcummin, Killarney, Co. Kerry"
12113,"€550,000 ","CRONIN'S FORGE, Clashadoo, Durrus, Co. Cork"
12114,"€120,000 ","Rinneen, Quin, Co. Clare"
12115,"€65,000 ","Site at Milltown, Grangebellew, Co. Louth"
12116,"€30,000 ","Meenabrock, Dunkineely, Co. Donegal"
12117,"€100,000 ","Dugort, Achill, Co. Mayo"
12118,"€649,950 ","5 Church Road, Ballybrack, Ballybrack, Co. Dublin"
12119,"€135,000 ","3 Crossroads, Killaloe, Co. Clare"
12120,Price on Application ,"Ballyvocogue, Askeaton, Co. Limerick"
12121,"€120,000 ","24 Congress Villas, Dungarvan, Co. Waterford"
12122,"€375,000 ","Killuppaun, Ahascragh, Ballinasloe, Co. Galway"
12123,Price on Application ,"Scart Road, Ballyneety, Co. Limerick"
12124,"€750,000 ","Silverwood, Bray Road, Enniskerry, Co. Wicklow"
12125,"€850,000 ","Lee Carrow, Passage West, Co. Cork"
12126,"€195,000 ","Tintern Farmhouse, Boley, Ballycullane, Co. Wexford"
12127,"€625,000 ","10A Arch Villas, Victoria Road, Greystones, Co. Wicklow"
12128,"€320,000 ","32 Captains Avenue, Crumlin, Kimmage, Dublin 12"
12129,"€100,000 ","Site At, Duffsland, Commons Lane, Navan, Co. Meath"
12130,"€490,000 ","201, 207 & 212 Gleann Na Ri, Co. Galway"
12131,"€180,000 ","Craigadoes, St. Johnston, Co. Donegal"
12132,"€240,000 ","1 Carrickduff, Bunclody, Co. Carlow"
12133,"€50,000 ","Tooromin, Bohola, Co. Mayo"
12134,"€30,000 ","Tooromin, Bohola, Co. Mayo"
12135,"€32,000 ","Tooromin, Bohola, Co. Mayo"
12136,"€219,000 ","11 Eaton Terrace, Rathcoole, Co. Dublin"
12137,"€375,000 ","Saint Jude, 67 Palmer Park, Rathfarnham, Dublin 14"
12138,"€280,000 ","23 Water Lane, Bohermore, Co. Galway"
12139,"€230,000 ","Clonmeen, Banteer, Mallow, Co. Cork"
12140,"€234,000 ","Cill Áirne, Old Galway Road, Athlone, Co. Roscommon"
12141,"€130,000 ","null, Cloone, Co. Leitrim"
12142,Price on Application ,"CARRA LODGE, Carrownacon, Castlebar, Co. Mayo"
12143,Price on Application ,"7 Darrell Cottages, Kanturk, Co. Cork"
12144,"€180,000 ","Apt. 21 The Landey, Santry, Dublin 9"
12145,"€220,000 ","Apartment 7, Avenue Grove, Gorey, Co. Wexford"
12146,"€150,000 ","Skehanagh, Castlecove, Co. Kerry"
12147,"€245,000 ","8 Cuirt Cregg, Clifden, Co. Galway"
12148,"€220,000 ","1 Gillabbey Terrace, Gillabbey Street, Co. Cork"
12149,"€60,000 ","Monagreana Lower, Monamolin, Gorey, Co. Wexford"
12150,"€220,000 ","57 O'Brien Street, Tipperary Town, Co. Tipperary"
12151,"€80,000 ","The Poison Glen, Dunlewy, Co. Donegal"
12152,Price on Application ,"Westport Road, Castlebar, Co. Mayo"
12153,"€325,000 ","5 Corbally Glade, Citywest, Co. Dublin"
12154,"€220,000 ","Apartment 24, Losset Hall, Belgard Square, Tallaght, Dublin 24"
12155,"€55,000 ","Ballinaglack, Stranorlar, Co. Donegal"
12156,"€245,000 ","Trebor, 5 Clareville Estate, Co. Cork"
12157,"€675,000 ","68 Friars Hill, Wicklow Town, Co. Wicklow"
12158,"€85,000 ","Clonardon, Garlow Cross, Navan, Co. Meath"
12159,"€197,000 ","24 The Waterfront, Lynch's Quay, Cobh, Co. Cork"
12160,"€50,000 ","Drumeena, Redhills, Co. Cavan"
12161,"€20,000 ","Church Road, Ballydesmond, Co. Cork"
12162,"€250,000 ","831 Ratoath Road, Finglas, Dublin 11"
12163,"€50,000 ","Keeagh, Moycullen, Co. Galway"
12164,"€118,000 ","Garrawort, Ardara, Co. Donegal"
12165,"€2,750,000 ","Ardlea, 10 Elton Park, Sandycove, Co. Dublin"
12166,"€215,000 ","26 Tuarinn Alainn, Midleton, Co. Cork"
12167,"€200,000 ","River Street, Clara, Co. Offaly"
12168,"€900,000 ","16 Sutton Castle, Sutton, Sutton, Dublin 13"
12169,"€395,000 ","The Nook, Rosemount Lane, Letterkenny, Co. Donegal"
12170,"€60,000 ","The Woods, Kiltimagh, Co. Mayo"
12171,"€145,000 ","Kilmacrea Lower, Redcross, Co. Wicklow"
12172,"€220,000 ","Glen Avon, Pulleen, Kanturk, Co. Cork"
12173,"€220,000 ","Groin, Killorglin, Co. Kerry"
12174,"€800,000 ","1 Iona Road, Glasnevin, Glasnevin, Dublin 9"
12175,"€95,000 ","Carrownurlar, Enniscrone, Co. Sligo"
12176,"€270,000 ","43 Glin Grove, Coolock, Dublin 5"
12177,"€400,000 ","Apartment 11, Manor House, Malahide, Co. Dublin"
12178,"€590,000 ","Annaghmore, Mohill, Co. Leitrim"
12179,"€240,000 ","8 Market Court, Dundalk Street, Carlingford, Co. Louth"
12180,"€100,000 ","Site 1 Acre Approx., Ross, Ballyfin, Co. Laois"
12181,"€225,000 ","144 Fortunes Lawn, Citywest, Citywest, Co. Dublin"
12182,"€845,000 ","37 Greygates, Mount Merrion, Co. Dublin"
12183,"€180,000 ","Lisselton Cross, Lisselton, Co. Kerry"
12184,"€250,000 ","21 Weafer Street, Enniscorthy, Co. Wexford"
12185,"€35,000 ","Trummon West, Laghy, Co. Donegal"
12186,"€250,000 ","Apartment 71, Baily Point, Salthill, Co. Galway"
12187,"€1,395,000 ","67 Garville Avenue Upper, Rathgar, Dublin 6"
12188,Price on Application ,"Gleann teanasig, Castlegregory, Co. Kerry"
12189,"€380,000 ","4 Kildoon Wood, Nurney, Co. Kildare"
12190,"€125,000 ","54 Ard Fatima, Clonmel, Co. Tipperary"
12191,"€255,000 ","21 Cois Coille, Kilcash, Clonmel, Co. Tipperary"
12192,"€155,000 ","10 Lois Na Sioga, Binghamstown, Belmullet, Co. Mayo"
12193,"€115,000 ","Downstown, Duleek, Co. Meath"
12194,Price on Application ,"37 Glentaun View, Ballinasloe, Co. Galway"
12195,"€220,000 ","Cloghane Village, Cloghane, Co. Kerry"
12196,"€122,000 ","Ballyconboy, Tulsk, Co. Roscommon"
12197,Price on Application ,"Santa Maria, New Road, Portlaoise, Co. Laois"
12198,"€175,000 ","22 Ard Na Carraige, Carrick, Co. Donegal"
12199,"€585,000 ","Briarhill House, Briarhill, Drogheda, Co. Louth"
12200,"€450,000 ","Site with P.P. for 12 houses. Main St Coolgreany, Arklow, Co. Wicklow"
12201,"€695,000 ","Dough, Lahinch, Co. Clare"
12202,"€285,000 ","MILLERS LODGE, Millers Lodge, Cloontakilla, Bangor Erris, Co. Mayo"
12203,"€65,000 ","Ballynorth, Askeaton, Co. Limerick"
12204,"€800,000 ","Castleoliver Farm, Castleoliver, Ardpatrick, Co. Limerick"
12205,"€195,000 ","Knocklahard House, Knocklahard, Ballinrobe, Co. Mayo"
12206,"€285,000 ","36 Foxborough Drive, Lucan, Co. Dublin"
12207,"€1,500,000 ","Carraroe Holiday Cottages, Carraroe, Co. Galway"
12208,"€285,000 ","319 Tirellan Heights, Headford Road, Co. Galway"
12209,"€210,000 ","null, Gneevguilla, Co. Kerry"
12210,"€145,000 ","30 Valley Cottages, Patrick Street, Mullingar, Co. Westmeath"
12211,"€50,000 ","Site Sold SPP, Ballinlough, Westport, Co. Mayo"
12212,"€695,000 ","12 Mountain View, Sheen Falls Country Club, Kenmare, Co. Kerry"
12213,"€62,000 ","Ballyvorgal South, Sixmilebridge, Co. Clare"
12214,Price on Application ,"Chapel Road, Ballyheigue, Co. Kerry"
12215,Price on Application ,"Dreenagh, Ballyheigue, Co. Kerry"
12216,"€595,000 ","Ballyowen House On 5 Acres, Ballyowen, Wellingtonbridge, Wellington Bridge, Co. Wexford"
12217,"€205,000 ","294 Monks Bridge, Maryborough Village, Portlaoise, Co. Laois"
12218,"€560,000 ","Malin Head View B&B, Malin, Co. Donegal"
12219,"€330,000 ","Conn Oriel House, 6 Pembroke Square, Caherslee, Tralee, Co. Kerry"
12220,"€359,950 ","Suaimhneas, Bearlough, Rosslare Strand, Rosslare, Rosslare Harbour, Co. Wexford"
12221,"€129,000 ","Martlet, College Street, Ballyshannon, Co. Donegal"
12222,"€149,000 ","Lamagh, Newtownforbes, Co. Longford"
12223,"€350,000 ","Garryduff, Claremorris, Co. Mayo"
12224,"€210,000 ","Bawnard, Gneeveguilla, Gneevguilla, Co. Kerry"
12225,"€159,000 ","Main Street, Miltown Malbay, Co. Clare"
12226,"€300,000 ","Cool More, Rossnowlagh, Co. Donegal"
12227,"€40,000 ","Togher, Daingean, Co. Offaly"
12228,"€85,000 ","Woodlands, Letterkenny, Co. Donegal"
12229,"€450,000 ","The Hill, Ballymahon, Co. Longford"
12230,"€290,000 ","115 Captain's Road, Crumlin, Kimmage, Dublin 12"
12231,"€310,000 ","Farranreagh, Valentia Island, Co. Kerry"
12232,"€40,000 ","Annaghcallow, Ballinasloe, Co. Galway"
12233,Price on Application ,"Curramore, Kiltoom, Athlone, Co. Roscommon., Co. Roscommon"
12234,"€29,950 ","Meenbanad, Burtonport, Co. Donegal"
12235,"€29,950 ","Meenbanad, Burtonport, Co. Donegal"
12236,"€49,950 ","Meenbanad, Burtonport, Co. Donegal"
12237,"€335,000 ","9 Saint Aubyns Court, Shanganagh Road, Killiney, Co. Dublin"
12238,"€39,000 ","Turbotstown, Coole, Co. Westmeath"
12239,"€65,000 ","5 The Quay, Askeaton, Co. Limerick"
12240,Price on Application ,"Rylands, Ballingarry, Co. Limerick"
12241,"€65,000 ","Rathdrinagh, Slane, Co. Meath"
12242,"€280,000 ","Main Street, Paulstown, Co. Kilkenny"
12243,"€135,000 ","Scaughmolin, Hayestown, Wexford Town, Co. Wexford"
12244,"€375,500 ","Apartment 44, Millrace Road, Phoenix Park Racecourse, Castleknock, Dublin 15"
12245,"€60,000 ","Coolakip, Oilgate, Co. Wexford"
12246,Price on Application ,"40 Solomons Manor, Letterkenny, Co. Donegal"
12247,"€195,000 ","Cloghane Lower, Cahermore, Beara, Co. Cork"
12248,"€1,250,000 ","Rossmore, 16 Corrig Avenue, Dun Laoghaire, Co. Dublin"
12249,"€85,000 ","Summerhill, Donegal Town, Co. Donegal"
12250,Price on Application ,"Lough Ernie Park, Inchycullane, Kilcummin, Killarney, Co. Kerry"
12251,"€300,000 ","DELLA'S HAIR SALON, Dublin Road, Tuam, Co. Galway"
12252,"€239,000 ","41 Glebe Square, Newcastle, Co. Dublin"
12253,"€40,000 ","Castleforward, Newtown Cunningham, Co. Donegal"
12254,"€450,000 ","Apartment 77, Southmede, Ballinteer Road, Dundrum, Dublin 14"
12255,Price on Application ,"GLYNN'S PHOTOGRAPHY, Saint Patrick's Street, Castlerea, Co. Roscommon"
12256,"€80,000 ","Faughanhill, Bohermeen, Navan, Co. Meath"
12257,"€75,000 ","3 Church Street, Castleisland, Co. Kerry"
12258,"€70,000 ","Newbawn, Rathdrum, Co. Wicklow"
12259,"€100,000 ","Lisheenkyle, Oranmore, Co. Galway"
12260,"€160,000 ","51 Springfield Court, Castlebar, Co. Mayo"
12261,"€1,500,000 ","Tonaphuca, Punchestown, Naas, Co. Kildare"
12262,"€1,100,000 ","Avondale House 3 Northumberland Avenue Dun Laoghaire, Dun Laoghaire, Co. Dublin"
12263,"€99,000 ","Apartment 1, Fishermans Wharf, Sligo, Co. Sligo"
12264,"€175,000 ","37 Seatown Place, Dundalk, Co. Louth"
12265,"€285,000 ","Cashel, Glenisland, Castlebar, Co. Mayo"
12266,"€170,000 ","Erins Mews, 1 Upper John Street, Co. Cork"
12267,"€1,700,000 ","Ashleigh, 1 Tivoli Terrace South, Dun Laoghaire, Co. Dublin"
12268,"€45,000 ","Downing North, Kilworth, Co. Cork"
12269,"€29,950 ","Crickamore, Dungloe, Co. Donegal"
12270,"€600,000 ","Mount Vernom, Station Road, Oranmore, Co. Galway"
12271,"€825,000 ","Sleepy Hollow, Thornfield, Lisnagry, Co. Limerick"
12272,"€330,000 ","5 Sundrive Park, Ballinlough, Ballinlough, Co. Cork"
12273,"€349,000 ","Saint Martins, Kylemore Road, Bluebell, Dublin 12"
12274,"€135,000 ","Meenahalla, Glenties, Co. Donegal"
12275,Price on Application ,"Main Street, Aughrim, Co. Wicklow"
12276,"€225,000 ","344 Kylemore Road, Ballyfermot, Ballyfermot, Dublin 10"
12277,"€175,000 ","36 Seatown Place, Dundalk, Co. Louth"
12278,"€300,000 ","25 Benbulbin Road, Drimnagh, Dublin 12"
12279,"€90,000 ","Church Lane, Carrowhubbock South, Enniscrone, Co. Sligo"
12280,"€40,000 ","Seeorum, Bailieborough, Co. Cavan"
12281,"€80,000 ","Tomriland, Roundwood, Co. Wicklow"
12282,"€225,000 ","Dunkerron View, Cappanacush East, Greenane - Templenoe, Kenmare, Co. Kerry"
12283,Price on Application ,"LOUGH BOORA INN, Boora Avenue, Tullamore, Co. Offaly"
12284,"€30,000 ","Creeve, Mount Temple, Athlone, Co. Westmeath., Co. Westmeath"
12285,"€495,000 ","16 Gilford Terrace, Sandymount, Dublin 4"
12286,Price on Application ,"Pound Street, Arva, Co. Cavan"
12287,"€165,000 ","45 Lansdowne Hall, O'Callaghan Strand, Ennis Road, Co. Limerick"
12288,Price on Application ,"Scarden, Strandhill, Co. Sligo"
12289,Price on Application ,"Corravoggy, Cootehill, Co. Cavan"
12290,"€1,700,000 ","9 effra road, Rathmines, Dublin 6"
12291,Price on Application ,"Kilcolman, Kilcolman, Co. Limerick"
12292,"€38,000 ","Calhame, Bruckless, Co. Donegal"
12293,"€38,000 ","Calhame, Bruckless, Co. Donegal"
12294,"€260,000 ","Callan, Drumkeen, Co. Donegal"
12295,"€165,000 ","Lecarrow, Charlestown, Co. Mayo"
